ts,phase,stage,uncertainty_index,request,vehicle,table_number,table_id,dynamic_t_begin,duration_type,gt_mean,phase_label,oracle_ctx_mode,delay_tolerance,severity,passed_terminals,current_time,action,reward,action_meaning,feasible,source,p_action1,algo,regime_id,context_id,drift_score,belief_smooth_penalty,value_residual,delta_t,policy_kl,action_prob,entropy,bootstrap,trust_region_scaled,trust_region_scale,gate_prob_0_mean,gate_prob_1_mean,gate_entropy_mean,expert0_action1_prob_mean,expert1_action1_prob_mean,expert_selected_ratio,moe_div_mean,pdi_future_mean,pdi_pref_mean,pdi_hard_mean,pdi_fail0_mean,pdi_fail1_mean,stage_family,matched,run_label,run_dir,distribution,seed,algorithm,algo_version,reward_pos,action1,action0,semantic_action,wait_like,engage_like,ts_decision,ts_reward,run_id,decision_seq,decision_id,stage_mode,pair_index,impl_stream,impl_list_idx,h_index,severity_bucket
1771798538.323452,implement,receive_reward,0,3000000000016,38,981,981,4,mix_mu_5_40_terminal_dependent,90,B,none,91.0,4.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798485.8036056,implement,receive_reward,1,3000000000001,60,982,982,60,mix_mu_5_40_terminal_dependent,90,B,none,97.0,5.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",60,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798485.616488,implement,receive_reward,0,3000000000016,38,982,982,2,mix_mu_5_40_terminal_dependent,90,B,none,74.5,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798485.560825,implement,receive_reward,0,3000000000019,36,982,982,2,mix_mu_5_40_terminal_dependent,90,B,none,109.6,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798485.5503047,implement,receive_reward,0,3000000000022,36,982,982,2,mix_mu_5_40_terminal_dependent,90,B,none,129.6,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798485.5457978,implement,receive_reward,0,3000000000020,34,982,982,2,mix_mu_5_40_terminal_dependent,90,B,none,36.0,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798177.1023254,implement,receive_reward,0,3000000000004,26,989,989,1,mix_mu_5_40_terminal_dependent,90,B,none,123.0,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771798177.0382447,implement,receive_reward,0,3000000000005,26,989,989,1,mix_mu_5_40_terminal_dependent,90,B,none,117.5,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771798173.968121,implement,receive_reward,1,3000000000019,36,990,990,86,mix_mu_5_40_terminal_dependent,90,B,none,25.599999999999994,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",86,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798173.88146,implement,receive_reward,1,3000000000022,36,990,990,86,mix_mu_5_40_terminal_dependent,90,B,none,45.599999999999994,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",86,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797910.5832899,implement,receive_reward,1,3000000000019,114,996,996,70,mix_mu_5_40_terminal_dependent,90,B,none,61.0,5.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",70,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797910.4851162,implement,receive_reward,1,3000000000011,111,996,996,70,mix_mu_5_40_terminal_dependent,90,B,none,25.0,5.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",70,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797910.4770985,implement,receive_reward,1,3000000000029,111,996,996,70,mix_mu_5_40_terminal_dependent,90,B,none,90.0,5.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",70,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.8380022,implement,receive_reward,0,3000000000010,28,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,128.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.7291365,implement,receive_reward,0,3000000000005,26,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,97.5,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.6038477,implement,receive_reward,0,3000000000004,26,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,103.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.4495728,implement,receive_reward,0,3000000000006,24,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,121.19999999999999,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.44757,implement,receive_reward,0,3000000000017,20,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,73.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.400004,implement,receive_reward,0,3000000000002,18,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,48.1,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797864.1373878,implement,receive_reward,0,3000000000011,18,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,74.5,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797863.87139,implement,receive_reward,0,3000000000013,16,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,38.5,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797863.6232307,implement,receive_reward,0,3000000000000,11,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,146.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797863.3874834,implement,receive_reward,0,3000000000007,10,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,125.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797863.120565,implement,receive_reward,0,3000000000009,8,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,125.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797862.8860164,implement,receive_reward,0,3000000000014,7,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,75.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797862.822923,implement,receive_reward,0,3000000000008,6,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,85.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797862.7687962,implement,receive_reward,0,3000000000003,3,996,996,4,mix_mu_5_40_terminal_dependent,90,B,none,42.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797857.7695773,implement,receive_reward,1,3000000000005,113,997,997,111,mix_mu_5_40_terminal_dependent,90,B,none,9.0,4.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",111,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797818.9668062,implement,receive_reward,0,3000000000012,90,997,997,3,mix_mu_5_40_terminal_dependent,90,B,none,67.0,6.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771797818.965806,implement,receive_reward,0,3000000000015,83,997,997,3,mix_mu_5_40_terminal_dependent,90,B,none,151.5,6.0,"""[0.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771797818.9387681,implement,receive_reward,0,3000000000016,82,997,997,3,mix_mu_5_40_terminal_dependent,90,B,none,73.28,6.0,"""[0.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771797910.5852892,implement,receive_reward,1,3000000000022,114,996,996,70,mix_mu_5_40_terminal_dependent,90,B,none,81.0,5.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",70,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798726.353443,implement,receive_reward,1,3000000000022,36,978,978,52,mix_mu_5_40_terminal_dependent,90,B,none,97.1,6.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",52,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771797955.6342726,implement,receive_reward,0,3000000000016,38,995,995,2,mix_mu_5_40_terminal_dependent,90,B,none,93.0,4.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797999.0853794,implement,receive_reward,0,3000000000008,6,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,94.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798130.2360728,implement,receive_reward,0,3000000000021,70,990,990,3,mix_mu_5_40_terminal_dependent,90,B,none,106.0,6.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771798128.3298507,implement,receive_reward,1,3000000000015,83,993,993,87,mix_mu_5_40_terminal_dependent,90,B,none,67.5,5.0,"""[0.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",87,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.80329,implement,receive_reward,0,3000000000010,28,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,128.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.801287,implement,receive_reward,0,3000000000005,26,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,97.5,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.8002832,implement,receive_reward,0,3000000000004,26,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,103.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7987804,implement,receive_reward,0,3000000000006,24,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,121.19999999999999,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7977805,implement,receive_reward,0,3000000000017,20,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,73.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7957807,implement,receive_reward,0,3000000000002,18,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,48.1,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7947805,implement,receive_reward,0,3000000000011,18,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,74.5,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7927804,implement,receive_reward,0,3000000000013,16,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,38.5,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
